City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
526,Vallenar,-28.5708,-70.7581,77.88,27,0,8.12,CL,2022-10-01 17:22:40,clear sky
527,Sao Joao Da Barra,-21.6403,-41.0511,75.29,67,100,12.15,BR,2022-10-01 17:18:26,overcast clouds
528,San Cristobal,7.7669,-72.225,82.58,49,98,8.61,VE,2022-10-01 17:22:40,overcast clouds
529,Aguilas,37.4063,-1.5829,72.66,52,92,5.73,ES,2022-10-01 17:22:40,overcast clouds
530,Starcevo,41.4167,25.0667,65.23,63,80,4.61,BG,2022-10-01 17:22:41,broken clouds
531,Pocone,-16.2567,-56.6228,97.18,33,41,3.51,BR,2022-10-01 17:22:41,scattered clouds
532,Mogadishu,2.0371,45.3438,77.29,83,15,17.27,SO,2022-10-01 17:22:42,few clouds
533,Iracoubo,5.4802,-53.2011,85.62,68,60,11.56,GF,2022-10-01 17:22:42,broken clouds
534,Tolmachevo,54.9824,82.7363,35.58,69,0,4.47,RU,2022-10-01 17:22:43,clear sky
535,Aviles,43.5547,-5.9248,68.94,79,75,5.01,ES,2022-10-01 17:22:43,broken clouds
536,Znamenka,52.4167,41.4311,59.23,94,84,8.41,RU,2022-10-01 17:22:43,broken clouds
537,Kisangani,0.5167,25.2,79.54,68,96,0.78,CD,2022-10-01 17:22:44,overcast clouds
538,Iberia,29.9502,-91.7507,81.05,29,0,9.22,US,2022-10-01 17:22:44,clear sky
539,Freetown,8.484,-13.2299,76.71,94,75,3.44,SL,2022-10-01 17:22:44,thunderstorm
540,Plaster Rock,46.9065,-67.39,63.12,59,100,7.0,CA,2022-10-01 17:22:45,overcast clouds
541,Los Palacios,22.5872,-83.2486,84.11,53,22,5.12,CU,2022-10-01 17:22:45,few clouds
542,Cozumel,20.5083,-86.9458,87.87,64,0,5.99,MX,2022-10-01 17:21:41,clear sky
543,Camacha,33.0833,-16.3333,69.22,68,40,17.27,PT,2022-10-01 17:22:45,scattered clouds
544,Miragoane,18.4423,-73.0876,86.29,62,85,9.37,HT,2022-10-01 17:22:46,overcast clouds
545,Belmonte,-15.8631,-38.8828,77.56,71,71,10.07,BR,2022-10-01 17:22:46,broken clouds
546,Arkhangelsk,64.5401,40.5433,44.71,100,75,0.0,RU,2022-10-01 17:22:47,broken clouds
547,Oktyabrskoye,43.0645,44.7417,60.35,67,8,6.71,RU,2022-10-01 17:22:47,clear sky
548,Diamantino,-14.4086,-56.4461,96.62,32,47,5.17,BR,2022-10-01 17:22:47,scattered clouds
549,Mbulu,-3.85,35.5333,63.73,56,23,7.61,TZ,2022-10-01 17:22:48,few clouds
550,Lipin Bor,60.2622,37.9763,45.48,84,100,4.25,RU,2022-10-01 17:22:48,overcast clouds
551,Laishevo,55.4046,49.5504,52.02,82,100,14.14,RU,2022-10-01 17:22:48,overcast clouds
552,Buncrana,55.1333,-7.45,53.67,76,7,19.1,IE,2022-10-01 17:22:50,clear sky
553,Witu,-2.3889,40.4382,75.36,78,64,11.63,KE,2022-10-01 17:20:14,broken clouds
554,Makhinjauri,41.6739,41.694,64.26,88,0,5.75,GE,2022-10-01 17:22:50,clear sky
555,Kolondieba,11.0882,-6.8926,82.81,74,98,1.45,ML,2022-10-01 17:23:51,light rain
556,Abha,18.2164,42.5053,66.02,52,0,6.91,SA,2022-10-01 17:23:51,clear sky
557,Comodoro Rivadavia,-45.8667,-67.5,57.06,38,0,13.8,AR,2022-10-01 17:23:51,clear sky
558,Maceio,-9.6658,-35.7353,83.64,61,40,12.66,BR,2022-10-01 17:23:52,scattered clouds
559,Adamas,36.7333,24.4333,76.59,75,37,11.81,GR,2022-10-01 17:23:52,scattered clouds
560,Sisian,39.5256,46.0251,53.1,59,27,4.92,AM,2022-10-01 17:23:53,scattered clouds
561,Oistins,13.0667,-59.5333,87.89,70,40,13.8,BB,2022-10-01 17:23:53,scattered clouds
562,Imbituba,-28.24,-48.6703,69.42,69,28,4.85,BR,2022-10-01 17:23:53,scattered clouds
563,Alta Floresta,-9.8756,-56.0861,98.42,39,20,4.61,BR,2022-10-01 17:23:54,few clouds
564,Hagere Hiywet,8.9833,37.85,57.65,88,14,2.75,ET,2022-10-01 17:23:54,light rain
565,Pozo Colorado,-23.4923,-58.7972,85.33,30,0,5.95,PY,2022-10-01 17:23:55,clear sky
566,Benjamin Constant,-4.3831,-70.0311,84.33,65,75,4.61,BR,2022-10-01 17:23:55,broken clouds
567,Benghazi,32.1167,20.0667,86.72,51,0,6.76,LY,2022-10-01 17:23:55,clear sky
568,Novoagansk,61.9449,76.6625,27.55,84,34,6.17,RU,2022-10-01 17:23:56,scattered clouds
569,Kashi,39.4547,75.9797,69.01,17,97,15.66,CN,2022-10-01 17:23:56,overcast clouds
570,Tyulyachi,55.8913,50.2399,48.0,86,100,10.16,RU,2022-10-01 17:23:57,overcast clouds
571,Sharan,54.8167,54.0,45.09,66,86,11.5,RU,2022-10-01 17:23:57,overcast clouds
572,Maxixe,-23.8597,35.3472,75.02,88,20,13.8,MZ,2022-10-01 17:23:57,few clouds
573,Eresos,39.1667,25.9333,73.89,60,24,7.36,GR,2022-10-01 17:23:58,few clouds
574,Hjallerup,57.1647,10.1457,53.82,93,75,8.05,DK,2022-10-01 17:23:58,broken clouds
575,Perumpavur,10.1333,76.4833,78.71,89,75,2.3,IN,2022-10-01 17:23:58,mist
576,Carballo,43.213,-8.691,67.91,85,77,5.46,ES,2022-10-01 17:23:59,broken clouds
577,Moroni,-11.7022,43.2551,75.22,75,22,1.86,KM,2022-10-01 17:23:59,few clouds
578,Bara,10.3744,10.7288,84.45,62,20,3.65,NG,2022-10-01 17:23:59,few clouds
579,Wattegama,6.7989,81.4808,79.09,70,100,8.48,LK,2022-10-01 17:24:00,overcast clouds
580,Behbahan,30.5959,50.2417,87.04,13,0,3.27,IR,2022-10-01 17:24:00,clear sky
581,Banes,20.9625,-75.7186,88.57,54,8,5.61,CU,2022-10-01 17:24:00,clear sky
582,Capim Grosso,-11.3811,-40.0128,85.59,43,79,12.01,BR,2022-10-01 17:19:07,broken clouds
583,Lannion,48.75,-3.4167,66.74,82,0,12.66,FR,2022-10-01 17:24:01,clear sky
584,Omboue,-1.5746,9.2618,74.3,93,100,8.66,GA,2022-10-01 17:24:01,light rain
585,Imst,47.2684,10.6698,42.58,97,100,3.47,AT,2022-10-01 17:24:02,snow
586,Tucurui,-3.7661,-49.6725,101.19,27,98,4.88,BR,2022-10-01 17:24:02,overcast clouds
587,Koygorodok,60.445,50.9968,46.35,89,100,8.97,RU,2022-10-01 17:24:03,overcast clouds
588,Camara De Lobos,32.6333,-16.9667,74.03,60,20,14.97,PT,2022-10-01 17:24:03,few clouds
589,Caraballeda,10.6112,-66.8522,92.37,57,38,1.61,VE,2022-10-01 17:24:03,scattered clouds
590,Yenagoa,4.9247,6.2642,78.26,85,82,6.31,NG,2022-10-01 17:24:04,light rain
591,Mto Wa Mbu,-3.35,35.85,78.31,44,31,5.44,TZ,2022-10-01 17:24:04,scattered clouds
592,Kananga,-5.8958,22.4178,75.25,73,87,4.68,CD,2022-10-01 17:24:05,light rain
593,Santa Cruz De La Palma,28.6835,-17.7642,75.34,60,75,13.8,ES,2022-10-01 17:24:05,broken clouds
594,Harer,9.3094,42.1258,61.2,86,99,2.89,ET,2022-10-01 17:24:05,light rain
595,Quebo,11.3333,-14.9333,81.81,82,100,6.76,GW,2022-10-01 17:24:06,light rain
596,Tambura,5.6,27.4667,76.12,75,86,2.26,SS,2022-10-01 17:24:06,overcast clouds
597,Liverpool,53.4106,-2.9779,60.75,77,40,17.27,GB,2022-10-01 17:24:07,scattered clouds
598,Tvoroyri,61.5556,-6.8111,51.08,88,54,22.86,FO,2022-10-01 17:24:07,broken clouds
599,Parry Sound,45.3501,-80.033,62.65,59,100,8.95,CA,2022-10-01 17:24:07,overcast clouds
600,Juazeiro Do Norte,-7.2131,-39.3153,94.96,20,0,11.5,BR,2022-10-01 17:24:08,clear sky
601,Jacareacanga,-6.2222,-57.7528,94.69,38,94,2.53,BR,2022-10-01 17:24:08,moderate rain
602,Mezen,65.8522,44.24,38.61,97,86,5.75,RU,2022-10-01 17:24:08,overcast clouds
603,New York,40.7143,-74.006,60.96,90,100,23.02,US,2022-10-01 17:23:09,overcast clouds
604,Igrim,63.1906,64.4162,35.46,66,100,9.75,RU,2022-10-01 17:25:09,overcast clouds
605,Shelburne,44.0787,-80.2041,63.12,54,100,11.16,CA,2022-10-01 17:21:14,overcast clouds
606,Farafenni,13.5667,-15.6,85.44,73,97,4.32,GM,2022-10-01 17:25:10,light rain
607,Itigi,-5.7,34.4833,77.16,36,91,8.99,TZ,2022-10-01 17:25:10,overcast clouds
608,Novyy Svit,47.8059,38.0211,67.68,69,98,8.66,UA,2022-10-01 17:25:11,overcast clouds
609,Pinyug,60.251,47.7842,48.88,97,100,7.87,RU,2022-10-01 17:25:11,overcast clouds
610,Polunochnoye,60.8697,60.4153,28.96,94,99,4.9,RU,2022-10-01 17:25:12,overcast clouds
611,Kongolo,-5.3833,27.0,72.46,77,77,9.48,CD,2022-10-01 17:25:12,light rain
612,Ferme-Neuve,46.7001,-75.4493,54.82,71,100,9.13,CA,2022-10-01 17:25:13,overcast clouds
613,Acarau,-2.8856,-40.12,87.21,55,26,21.12,BR,2022-10-01 17:25:15,scattered clouds
614,Segezha,63.7415,34.3222,43.92,82,73,5.28,RU,2022-10-01 17:25:15,broken clouds
615,Cayenne,4.9333,-52.3333,91.44,55,75,16.11,GF,2022-10-01 17:25:17,broken clouds
616,Joshimath,30.5667,79.5667,61.92,84,86,1.83,IN,2022-10-01 17:25:17,overcast clouds
617,Lesnoy,57.6198,63.0784,32.85,68,32,8.05,RU,2022-10-01 17:25:17,scattered clouds
618,Gaoua,10.2992,-3.2508,80.56,74,78,4.12,BF,2022-10-01 17:25:18,broken clouds
619,Ajaccio,42.0,8.9167,66.25,60,100,3.44,FR,2022-10-01 17:25:18,overcast clouds
620,Eyl,7.9803,49.8164,77.61,75,62,18.28,SO,2022-10-01 17:25:19,broken clouds
621,Shakiso,5.75,38.9167,64.58,70,95,0.22,ET,2022-10-01 17:25:19,overcast clouds
622,Zambezi,-13.5432,23.1047,82.94,15,78,5.37,ZM,2022-10-01 17:25:20,broken clouds
623,Pietarsaari,63.65,22.6833,46.53,90,61,12.91,FI,2022-10-01 17:25:20,broken clouds
624,Cefalu,38.0386,14.0229,71.55,76,79,5.01,IT,2022-10-01 17:25:21,broken clouds
625,Tiznit,29.5833,-9.5,76.24,38,36,7.47,MA,2022-10-01 17:25:21,scattered clouds
626,Bushehr,28.9684,50.8385,86.09,58,0,4.61,IR,2022-10-01 17:25:22,clear sky
627,Budhlada,29.9333,75.5667,79.75,46,0,5.66,IN,2022-10-01 17:25:22,clear sky
628,Nikolsk,53.7189,46.0712,59.16,88,100,11.52,RU,2022-10-01 17:25:23,overcast clouds
629,Guanica,17.9716,-66.908,82.9,83,100,9.19,PR,2022-10-01 17:25:23,overcast clouds
630,Giyani,-23.3025,30.7187,83.97,22,0,4.76,ZA,2022-10-01 17:25:24,clear sky
631,Nagua,19.3832,-69.8474,84.25,79,75,6.91,DO,2022-10-01 17:25:24,broken clouds
632,Karsun,54.1994,46.9827,58.39,86,100,10.2,RU,2022-10-01 17:25:24,overcast clouds
633,Atlantic City,39.3643,-74.4229,64.99,91,100,19.57,US,2022-10-01 17:25:25,overcast clouds
634,Puerto Leguizamo,-0.1934,-74.7819,77.13,85,100,3.24,CO,2022-10-01 17:25:25,overcast clouds
635,Micheweni,-4.9667,39.8333,75.43,75,11,13.2,TZ,2022-10-01 17:25:26,few clouds
636,Sabratah,32.7933,12.4885,78.48,69,100,19.91,LY,2022-10-01 17:25:26,overcast clouds
637,Saint-Orens-De-Gameville,43.554,1.5341,71.08,56,75,12.66,FR,2022-10-01 17:25:26,broken clouds
638,Rincon,32.296,-81.2354,78.76,43,20,13.8,US,2022-10-01 17:21:38,few clouds
639,Augusto Correa,-1.0217,-46.635,88.34,57,77,10.6,BR,2022-10-01 17:25:27,broken clouds
640,Goderich,43.7501,-81.7165,65.91,63,100,10.36,CA,2022-10-01 17:25:27,overcast clouds
641,Zyryanskoye,56.8306,86.6258,27.95,90,76,3.85,RU,2022-10-01 17:25:28,broken clouds
642,Calama,-22.4667,-68.9333,72.09,4,0,19.57,CL,2022-10-01 17:25:28,clear sky
643,Kalmanka,52.8992,83.5433,29.25,87,61,3.78,RU,2022-10-01 17:25:28,broken clouds
644,Ugoofaaru,5.6667,73.0,82.08,77,100,18.57,MV,2022-10-01 17:25:29,light rain
645,Harper,4.375,-7.7169,77.41,86,76,11.79,LR,2022-10-01 17:25:29,light rain
646,Krasnoselkup,65.7,82.4667,27.9,82,96,9.55,RU,2022-10-01 17:21:03,overcast clouds
647,Umba,66.6871,34.3429,39.96,88,100,4.81,RU,2022-10-01 17:25:30,overcast clouds
648,Dordrecht,51.81,4.6736,62.01,73,0,3.0,NL,2022-10-01 17:26:30,clear sky
649,Peterhead,57.5058,-1.7981,57.6,69,80,12.15,GB,2022-10-01 17:26:30,broken clouds
650,Antu,26.05,81.9167,81.03,57,0,1.28,IN,2022-10-01 17:26:31,clear sky
651,Perleberg,53.0667,11.8667,53.85,87,97,10.74,DE,2022-10-01 17:26:31,overcast clouds
652,Synya,65.3718,58.0387,37.89,93,100,12.28,RU,2022-10-01 17:26:32,overcast clouds
653,Jaisalmer,26.9147,70.9181,88.36,25,0,10.07,IN,2022-10-01 17:26:32,clear sky
654,Letterkenny,54.95,-7.7333,57.13,74,7,15.17,IE,2022-10-01 17:26:32,clear sky
655,Encruzilhada Do Sul,-30.5439,-52.5219,60.01,75,100,5.44,BR,2022-10-01 17:26:33,overcast clouds
656,Iralaya,15.0,-83.2333,81.9,80,100,11.97,HN,2022-10-01 17:26:33,overcast clouds
657,Andenes,69.3143,16.1194,42.93,75,0,6.91,NO,2022-10-01 17:26:34,clear sky
658,Usogorsk,63.4106,48.6872,43.48,95,66,6.22,RU,2022-10-01 17:26:34,broken clouds
659,Zgierz,51.8556,19.4062,55.18,86,40,1.14,PL,2022-10-01 17:26:34,scattered clouds
660,Sao Jose Da Coroa Grande,-8.8978,-35.1478,80.4,60,20,11.3,BR,2022-10-01 17:26:35,few clouds
661,Winchester,51.0651,-1.3187,64.42,66,20,9.22,GB,2022-10-01 17:26:35,few clouds
662,Uvat,59.1433,68.8953,26.6,80,25,5.93,RU,2022-10-01 17:26:36,scattered clouds
663,San Pedro,14.35,121.0167,81.63,79,20,3.44,PH,2022-10-01 17:26:36,few clouds
664,Aksu,41.1231,80.2644,64.45,38,94,17.96,CN,2022-10-01 17:26:36,overcast clouds
665,Aquiraz,-3.9014,-38.3911,86.09,55,28,15.86,BR,2022-10-01 17:26:37,scattered clouds
666,Tumaco,1.7986,-78.8156,79.79,73,93,10.0,CO,2022-10-01 17:26:37,overcast clouds
667,Lvov,49.8383,24.0232,55.81,98,100,2.46,UA,2022-10-01 17:26:36,overcast clouds
668,Minab,27.1467,57.0801,86.2,72,0,4.74,IR,2022-10-01 17:26:38,clear sky
669,Ondjiva,-17.0667,15.7333,88.16,12,20,7.72,AO,2022-10-01 17:26:38,few clouds
670,Santa Isabel Do Rio Negro,-0.4139,-65.0192,95.25,42,100,2.33,BR,2022-10-01 17:26:38,light rain
671,Tyup,42.7276,78.3648,42.3,72,100,4.54,KG,2022-10-01 17:26:39,overcast clouds
672,Santander,43.4647,-3.8044,69.12,78,20,5.01,ES,2022-10-01 17:26:39,few clouds
673,Pauini,-7.7136,-66.9764,100.98,27,19,3.67,BR,2022-10-01 17:26:39,few clouds
674,Andujar,38.0392,-4.0508,82.04,16,87,6.15,ES,2022-10-01 17:26:40,overcast clouds
